id,name
a7370a831736fda19e4af2a5f10cb202c,Roth
a92028dc74e53926f518c156ec28d11e3,and Fox
ab5b834fb10635dffa0b40ac93dcdffe9,Werkman
a85144ab5880edc8513c39cfeb1bd5a5e,Winner
a9e748586586fb843385aa413b2187ebd,Yokoo
adbd53f36e75daf6f83e2a6aa49c4cb08,Ishida
a2f40d28d39fd79e3e4b82bf387fc13ed,and Kuwabara
a1772be5243163898a60dbc858db9cfdc,Zlotkin
a83c231df1c73cc562acba2099a8850c1,Bitar
ae02c124cdfc533f5c3da5472bec89040,Dorken
a05192753605ad1699bad0458cb1c5886,Paneras
ade4b4e62fc4c6f8b3a4bcf40a48cde62,and Nawab
ac0e24cebe793c8c9b8a1bd55d6bb640a,Carver
a0b80a3dcddb8101f6cb68cc4aa5c274a,Dawant
a1c56c5c11a2276cc711a340f2fd51b7a,Jansen
a802c2d4d009550ea3abf8bbd540b94c2,De Mori
a59f2ef8c34e286cf50b96c64bc9e4203,Gilloux
a1d22c812efd7b8a4244d93c51acc3992,Dove
a6d69689d0056a27bce65398abc70297a,Washington
af65de0cef448fcba4c53af7cd377e03f,Hewett
ac386a3898b1c55a7edcdeada8f9d999e,Seiver
a037eeaf42a3cf0c7a8379719a00ff621,Hudlicka
a9b32c3d6aa97a7e9264471f8d9dbd88d,Kohl
ad882400bfb09e753850f213320329251,Reisman
a32511cfb4fcee5fdec374f4ed88ec41e,Quatieri
add93247a247c559e1050296f0ec86a23,Anton
ae613f39bc01a59cd85dfed250b292545,Rockmore
a2c555eca2074a5a1b9fb895d3ae8f2ef,Peng
a6c50f54354b24014ec234b4ee8c89a1b,Reggia
ad22ffb421dc59dfd3b57d3a94c2cb845,Stricker
a1bfe8359ea2e70520dca091c25363a4c,M. eds.
a96816de34d3f97d7bd174d6533ceb30a,R. D. Fennell
afb0683b6ce2896f32a7affb31680160a,V. R. Lesser.
abc192835f789473cd76d0215408c8479,Wilson Harvey
a7948dbc67b4c067f7ec6991c852995ca,Dirk Kalp
a90b3fcb8b90ed220bd9fc989d3bec79a,David McKeown
a8a6ba8b96b06b62b0ccbcc748c7277e8,and Allen Newell.
a54101c4113ec755fc81f3c3804c00cba,T. Ishida
a8b03ddbf9f0f295f74118be9bb5f83ca,S. Stolfo.
a19e57b682e262ea009d25e52e4bee03f,Toru Ishida.
a5625c4601b04ede12875c74779721df6,Leonard Kleinrock.
ac8a4698f60afb248a06ad6f8a86d5c38,K. Ramesh
af81b77d8b7786fae80ec3168f0985eae,and V. Nageshwara Rao.
ab6d2b467b8af7e0c704b406a601943d6,Chin-Ming Kuo
aee29b42e3478821c2d5153f86df8dd1c,Daniel Miranker
a58e134599f847b1c620583beeeb9a14d,and James C. Browne.
a699fa5862f5b74eb3635872cdaf6ee3f,Steve Kuo
ad7d062db4909260b6e50090dd46790bc,Dan Moldovan.
a7bf1156479262c71e6dd74c32da4c0a5,Daniel P. Miranker.
abd8f99e3b769c2bccbaee8d97abcfe4d,D. I. Moldovan. Rubic:
a4e4741451102d96a75a34ba444200781,Daniel Neiman.
a4148f98e298bfe9a03bde0a2affe11a8,Daniel E. Neiman.
a2776f908fc2892debbf695dab54f742d,A. Pasik
a19463d9353d55a447d9819e501cdce07,James G. Schmolze
a842ad7193131a6023098dd97feec7245,Chih-Chen Lin
afb7421a059a83c02480a95b3b24dc5aa,and Louiqa Raschid.
a1ae8b23c2fd803591793bb23a2b9b366,William Siler
a9d919f7a5ab746e48cb21ecefa3253b6,Douglas Tucker
a76ebcdc7442ff97190f22decb3615969,and James Buckley.
a2c2169b91a3edec170f07cbda449fd60,J. Srivastava
afe2a2441565aa84f3cec785248e3e238,J.-H. Wang.
a2cc1063444beab297ed89e70b28b0fc5,Hasanat M. Dewan
a40e3d970c556075c5316a851fd50ea7c,and Ouri Wolfson.
aa304cf570406b98c1122007399f10121,Ouri Wolfson
aea6bd2de4ac341720aa0b95d3e5a8009,Leland Woodbury
a00ec124c508b903c6cac44d63efaad84,Jason S. Glazier
a3fa0e261aa83b87ab08852ff5cecb195,and David A Ohsie. PARULEL:
a9038e3bdfbe79336bc5fe2b385e11851,Jason Glazier
a175e216db1fe79666ea6fe7599d34204,and Philip Chan.
a869216575f57ec4d986b453ea646d3e3,T. Sellis
adf49707062f2e7c44d82ec726770179a,and E. Hanson.
a72935bc55c21c0f2ca70d4ec9dd408da,M. van Biema
a0f989521501cbf93ffeb4ceb268c6030,D. P. Miranker
a1cfdc975a3b8167ebdb1bfbfc5215592,and S. J. Stolfo.
ac6c036d80058bf5c8fd2c3890e167634,Edmund H Durfee
aa99e6e21275a08d87588df3e2b9da8f1,J Lee
a98d30a562542689a7aa757aea181228c,and Pi otr J Gmytrasiewicz.
aa11747fb6f8fbc5e33e7919f5dfa2435,Tim Finin
af1f17b02499b3e2a8fab7e4835868258,Rich Fritzson
ab24d09491d699d1be1138998efd96750,and Don McKay.
a23675e44f88f726add1f94c47e771b9c,General Magic
a9ef6b91fe1d8fd43b577d4f02aae1278,Irving Good.
a827bfae9b05625c2b50939d09a54fe36,G Hardin.
a90b7cb92daf6426b09f603f00db3659e,Sarit Kraus
a12d96fa477ce77d4aa8b1e112788d69f,Jonathan Wilkenfeld
a9879416d593f6b912b887654f7f46432,and Gilad Zlotkin.
a044885fde64be9876327dd05afc9bb18,David M Kreps.
a57dc64e1fe5e1b99d2fb0f8653df48ea,S Lin
af5789c3ec957680503db2c7a766c61f0,B W Kernighan.
aeb51116749557f4a52bb9e6bd7bb126e,T Moehlman
a6ec0a75b605eee4c36825dc81ae7861e,V Lesser
ae825cccd54cfbe821d86eec263c58d18,and B Buteau.
a91f29958bddebf57ed646efefe0d7c8d,Jeffrey S Rosenschein
a51805ab14897fa6712104ea0dbe03de8,G Zlotkin.
ac19cc6cb621eca6b293f041635ecd260,Tuomas W Sandholm
a472f33c9aaab0be2eef7a58d22662ceb,Victor R Lesser.
a3b2aba3a7d4af56f36715b3b43e32123,Tuomas W Sandholm.
a25b8c4e85b37d26e5090eb307b03a44f,A Sathi
a7b6e4aff527b674cad201eea0eb5e63b,M Fox.
a1047ec7841bd676d898d297fcae58ed2,Sandip Sen.
a4fcc3b64b83de793589cc6e564d68921,Herbert A Simon.
a5c6aaa9476d2821aed2863ebfa2c3e56,Reid G. Smith.
a4a6d6c5fbbed9f1bc11ec60843233a6f,Roy M Turner.
a54f6273d2ba2bc8578387b4aefa0503f,H Van Dyke Parunak.
a01b4f8b1dee385e00068b912f855451c,Hal R Varian.
a289a48dca0a293d6437da2a9e322b877,C D Waters.
adb24f287e49eb1f962744971aaeef6e0,Shlomo Zilberstein.
ade6aff1b52cd985f83bc163c6f4dfd03,and D. G. Messerschmitt. Ptolemy:
a213568a551438bffded2516ed788a584,M. M. Covell
aef658a680389fb9c1f77996f531c075e,C. S. Myers
ab9c3a241564a34dda1e618081be3b921,and A. V. Oppenheim.
a5a7b269733a8ed55057d12e6a9f1995e,The MathWorks
a7e9d4c862840d28e55366d9773775969,Natick
a616a5aa415a8be148f7b4b420bb729a3,MA.
aa8491ae458773473831faba8831cb1a5,S. H. Nawab
ac607aa6e39e67f1484e34373b255297b,E. E. Milios
a6bc1e6344363b29b93fa4f81082dfcac,S. H. Nawab.
a85bb946d8b5d8c9d0d83b2f910e09190,M. Slamani.
ae0d5aa5a124edf460c750fb059b5f8e7,M. Rangaswamy et al.
a622d67ecc08cb8418a31ca5e14df624c,D. Weiner.
a37e156117ee98c151024eacd3911a865,T.E. Anderson.
a5b9a65f4347cefbbf47c56aed5ef4198,B.N. Bershad.
ab4114630d683434b61c558cc2cd0d8c1,and W. E. Weihl. PROTEUS:
a7e32d27113ea4a98e761e8dc4cb85b1c,D.L. Chaiken.
a01487796dded70a61d5875a8366915aa,A. Chang
aca36b61ca8b412b42ba5bff199f8a4ce,M.F. Mergen.
a8c6388f274b378e57f2ba63f3a7af221,Digital Equipment Corporation.
a1f9dc7c6277d5a19894bff984ea132ac,Christoph Scheurich.
aee880c6c11f7518391bddbdeab23c451,E.H. Jensen
adbf059eeff53c16ead0411089a253d72,G.W. Hagensen
a84aa3dc21580d4714da1d4ce95663379,and J.M. Broughton.
a6c71637f7b931c8a416cbde15884cebf,G. Kane.
a74d3e937ff79a68465a4e04a7765429c,T. Knight.
ab1a88d4b3dc8a34fdfcadfe4dcc04a06,H. Massalin
a236d5663477e2be6dc4bcbea3d50e338,C. Pu.
a28cff5a75d48ff1b890dc7576e19fed3,J.M. Mellor-Crummey.
a366a8f13068d01be0a35047de4ca8138,R. Metcalfe
af331010dc414294e18c3e7ebde93ce80,D. Boggs.
a2a136cc6d25af53c06b86035c8d6a8ee,L. Rudolph.
aef88685a4774a7e03e018dc7d36f4f17,J. Wing
a8bf74c4dd512b2b9753f87b0e00423bf,C. Gong.
ab13f62efa0c600dcee60856c9c0f7af0,M. P. Atkinson
a5689da3cc26b358d06da8695a76dfbb6,P. J. Bailey
ab66aecd466240ef802a09aba5bb8cac3,K. J. Chisholm
aff93eef1e41a7e45064d08ab7b735f53,P. W. Cockshott
aaa883d0d4f4222d48cbe972300f0972c,and R. Morrison.
a7f91e6ba12f1b5cf3520fcb96b7807c5,M. J. Carey
a8ce718b0c579cad249214154165e455a,D. J. DeWitt
aa6c7c5a6e1f58bc6375e8a937f8e3116,J. E. Richardson
aaf19bf24d23768b00a0e2ca2a6d4467f,and E. J. Shekita.
a9030138c737234e4985c6f055c9c6046,K. Elhardt
a66b47866eefd05f9ed03809cfbd2d41b,D. Robson.
a9be019547768bf26fd4e458b2771406c,J. N. Gray.
a62778cf51ed18562430e9dadffeb554a,T. Haerder
af8816d94c28f5f5dd1918730500f8f3c,A. L. Hosking.
ac47e3b746073f6d6b572b777c013fe2b,A. L. Hosking
ae17957231a0a975b87a1ca52e01794cd,J. E. B. Moss
a33eee71ddfc225ac7ed134e0a1c3eec0,and D. Stefanovic.
a98cfc9ba514c453d3a8ccc8b99f0aede,B. Leban
ade4968c4e71fda31b3d1379b73fdfcc7,and P. K. Chrysanthis.
a223cf4d3bebeb1fb8ab8be46adc67a4f,R. A. Shaw.
abf3044ab392741eae89049f3a141594f,V. Singhal
a81b5b2d8bee15005d4f7463e3691eb76,S. V. Kakkad
a5508b177e52a12ca537293eeb0f8d206,and P. R. Wilson.
a031f8cf385a4b2115d4c37e7da333e35,P. G. Sobalvarro.
af09f2b3586afc5ae80050915a0e6db41,D. Ungar.
a0d9c78c0810baeec1d5ff78951658584,J. S. M. Verhofstad.
af32cbfcbdae51dc31b3c1ca3090be73e,P. R. Wilson
a9d070e3945b3adb1c175c64d271b9841,T. G. Moher.
abe7f11f190986254826063420695db61,Berliner
af00422857730d5c9d0663958eace7471,Callan
a68f6e987ea95540410fcc91ed2eb2c8e,J. P.
ab04233678b8a7b159d3a613e9997dd9c,& Utgoff
a2587660929597fe2fe1685ff512f77ec,Fawcett
ab620f2b831cf82afde90626d05ea1ead,Flann
a048272130d074be3016fd07f9393a587,N. S.
a5a4954734cbb21f1419abb82870be390,Kittler
ac9454e2f2a0396e6c1fb3c24c17653a9,& Mahajan
a1af503424b6c29cab1dd97134372e6d8,Matheus
ab9ece18c950afbfa6b0fdbfa4ff731d3,T
ae1e1d3d40573127e9ee0480caf1283d6,R
a3e6f7568aac84d6a7dfe1b3641698697,Samuel
af393d633ba4ad8fde519a657111e29fa,& Granger
a4d19ac59e5d0d41c07ae0fb8c100221b,R. H.
af96e345fdc19cbd4cf15256c251a39a0,Silver
a6e7d771d3e9e472123b1a5cb88cc7795,Frawley
a758ff39f312b72fe323705eac195eb43,Vittal
a19ae0b3705877fe2df62daf388b12396,& Bradford
ae98e8dccd2a26262a0b0420b50604cbb,& Clouse
a7bee5aead6d4a8a439213f2385f43c5d,P. J. Hayes
a53b9acb4a0c9ae7382a949fba648a6fd,B. Bell
a4a878af92f126cedb5273e16b7ee44f1,L. F. Pau
a677bb15d5072f179099daa282ff36438,A. Bregman
a8f540a257082cc442af69366a1dab199,T. Claasen
ac2e2cb79bbaab3a0b4425959a75751dd,W. Meclenbrauker
a2628bfd07669f0ca9e9a5cbb20991ad1,J. deKleer
aa233ca8476070fbc04172352b47455ec,F. Giannesini
a4e5a19ffb3becd07c8d7bfec6e114cdf,H. Kanoui
a561ddf813a1c8fa3c55d92ee782ac838,R. Pasero
a7c9dd0a3dea531b62cfd8c133c13c9bb,and M. van Caneghem
a5c8c48efcbd75ce99d6d36f4410d65f9,G. Goertzel
aa54dcf72b7ee95ae7a034376d9c01270,B. Hayes-Roth
af246e01d1e61be99be89a40ca4bb4389,R. Washington
a14b4a4dd3f873caff19b5413f9d28521,R. Hewett
a56acfeb7df3ca38012cdd531f8f48263,M. Hewett
a5399402cb5fc7147b69ed790e8cc51da,and A. Seiver.
afa7af79cfa7f850312279b9e74afc8f8,E. J. Horvitz
aab24f5e0d2f835bef47ab969b8c3fad0,W. A. Lea
afe604914d622ca2747e456e0d064861f,H. Nawab
a3db8bb5d3cbca6ff040238460af2fde6,M. Bhandaru
a787d8e1775160803c9b330bcf712a8d6,Z. Cvetanovic
aefcfe9b5d6712f7e129e64ac2acb60a5,E. Dorken
ade4bd507ac030efbbb588ce203b518d9,I. Gallastegi
a6e679cd38763858668208cd0d34ae051,and F. Klassner
afe864980693cfa4c5da0a2a5a736ffd6,D. Corkill
a14751f1787968a63cfecdc08e29823a7,B. Lowerre
a684952c0c0f6ebfb505294c5b94cc894,D. Reddy
ae146c3dae6ad0a3f552c0a203871dea7,Luo
a782269d1f7f1ae94cfa5f5816a513a00,J. McCarthy
a3c0369dd235e8d7c2bcd6e229a368819,P. Hayes
ae3953d3cf8e8d6e13fd6c1a5058ed3b9,R. W. Schafer
a5175f5b161889ca5b9363b7dce79467a,T. W. Parsons
ad703ea4562b17331730b747a51088f85,D. Seborg
ad1da842eb362d4f2f9faba1eb9d2eb08,V. Ambriola
a248014f31b607c02224408a17ec26a68,P. Ciamcarini
a7ceac3c3d0b68c0469ce0a27cbbc36ca,and C. Montangero.
a1fadee542401cbc33515ae6c16e997a0,P. Pircher A. Wasserman
a51300a96bbb1ba8286c7d8b65cbf7e5f,R. Muller.
a89150e45df507c4a82120fc44cdb5a56,R. Balzer
a2e98034fbb3cb35d3dea9bd47544e8c1,K. Narayanaswamy.
a587041edd06b494f933a03b44520b8fd,Grady Booch.
a23dbffbb5220ff59b0a6045056e604fe,B. Curtis
a23da35a863f0f716c0286eb365246940,J. Conklin.
aea0609ee1c4d0f8732016ac0d4b31d41,V. Gruhn.
aa42a16d903113935d07b64443e39086a,C. Fernstrom
a02f1b1c19e68b69cb2fea4569bb801a2,L Ohlsson.
a4ee7ed7026f919ece43e4ded02933c23,S. Honiden
a8de45c8e35d235db4651f7d3787afff8,N. Kotaka
a43f552a3809b432deb55939994c004ba,and Y. Kishimoto.
ae2d3dbde6226125637f1a7de1c744504,H. Lachover
a6665330e27d6659732a0ebb6c5d58cd8,A. Naamad
a618dc8f7b3f3de232039403b073943b9,A. Pnuell
aa307e8761ebd11b16ca8aac9d08d53cb,M. Politi
afa470e4c75465661b4c4e2bd780eb706,A. Shtull-Trauring
a2f229769d6d8756efa7719c64a76cb1f,and M. Trakhtenbrot. Statemate:
a5ba1e7b1b4217c1fe8651c263ff88549,W. S. Humphrey.
a7c193f1ddc46f16e4a51a7cac52cb2d6,Jr J. Kirby
a5da66388b1152e23e5d0e6f95fa3dc14,R. C. Lai
ac5d8d143f8941f835dfb7a85f9620698,and D. M. Weiss.
ab777dda8df7e3c726a2f69271aed4b17,G. E. Kaiser
a7288c3e3c98d66c9d8daefcb7fa972c5,P. H. Feiler.
af27f279c89c07c9b529bfc244a418f86,G. A. Hansen.
ab746e78481a1381a992ad123812ccc18,N. H. Madhavji
aff04da7388cf51c76b8585b2662c7294,and W. Schafer.
a5dd451a980ca0be27cff80dd953cb4f4,N. Minsky
afe8167a219455de37f374549beb9275d,D. Rozenshtein.
a47f76e9fcdf4bf9f23528f86f2871195,P. Mi
af1d3774e0c702267c78995775ca52a7f,W. Scacchi.
a0a314740a80a38f5de93a6b65bbaaad4,Leon J. Osterweil.
a8b58d5ffdbb1b1e7469476602f18514f,R. W. Phillips.
a624938211feb3f0e0df205c265f8663b,J. Rumbaugh
a2cf2a64eec30267d0d18af9663ed1f8f,M. Blaha
ae3c68c09ec7931305486859086d8e943,W. Premerlani
a1841a987da5566faa1e0cd1376980817,F. Eddy
a778ae04337bae5a21dfda9ec6a4eaaf9,and W. Lorensen.
a2dc54a97036276d26103ef0c5716a5ca,K. S. Rubin
aaee96855650af80058148ec9f62faea6,A. Goldberg.
ae88a995ea0a95f38bcc3d9d21de0028d,S. M. Sutton
ae5117fecd24c6c498a774585f9407cfe,Ziv H
a35e94493e4af77feb105c3d2ca44b25d,H. E. Yessayan D. Heimbigner
ad56505458e52bb34cf86fcc6dfba0e58,M. Maybee
a5ff59c93e30513661e3ad9040951408a,L. J. Osterweil
a504a5592da25567fecae5d7d1778955f,and X. Song.
aaffbc4820f574d1b96407005176bc019,S. Sutton
a9b4afe6d6b74e2bacb84a7b900429588,D. Heimbigner
accd5a18468357485f9008bbf73fcd5bc,and L. J. Osterweil.
a5918ed92c2b8b06669ca9e7aa28b96fb,S. Shlaer
adbdb942595bbf652ae99f14fafd1a0bf,S. J. Mellor.
ae8c5665c1bba93fb754884062a052537,X. Song
afe83ed47e8beb5da6e3a10bb310d325e,and D. Heimbigner. Rebus:
a3a3eb1bb2b1b30a488aab6a6596a1068,L. J. Osterweil. Debus:
a595e553f4e50008abebe415e922c4d7a,L. J. Osterweil.
a88ea74d122fad64f40b33bf0acdcbb71,L. Osterweil.
aed1f878490f2314a75d70a06bb186d02,& Albert
abebd38011265cc9ca332791054106ef5,Ash
a885c11674854b2ebc95d6720e118be11,Chatterjee
aa3d74252a0fcc4f256d2338c2eb49bcc,& Price
a318c682ac593ccbadbf756411f3aa0ec,& Niblett
afa52ad0f7904321a458119ca193c5be8,Detrano
ab111c96829ed5322e462b2713af6ba9d,Janosi
a6b5ab1901476ffa83260b4abe9ba1fb6,Steinbrunn
a3c8ff63fa423b47afa1f8e3f739e5ad8,Pfisterer
a8b9c2662b25ddec541e4bce30ff3d044,Sandhu
ad6700c725707cc52fc221a1fd8dd0d00,Guppy
ac5a31026c7e6913c0168f2d2d1aff6da,& Froelicher
a218e44d12e82d1030bb3ace4b9cb891e,& Simard
ac65fd113c5b2977fe36bd41da8a9da67,Elias
a420545cde3b41d8146fefb5433fbd2f5,Fahlman
aa2b43fb3fa1d0b3b0f216cdf852ac8a1,& Lebiere
aac41c3bdebb137460d34e65d97bb722a,U. M.
a1ce527b655cb246b3e98019ce7d2bdc0,& Irani
abdcf859ed4c237f67f00e3bf05c4ac51,K. B.
a2bc6cc01f9d91145c255f0d6d7ccce8b,Feng
a52b019a56b660a0b4ad8c4fedc294040,& Henry
afc39873770e9f7069f76b9838b6fb2a4,Frean
a8a0fd9f8379f112441a35c76c0fd4e51,Gallant
a82baa5a1a40d9853ce169b0d8c93bcce,S. I.
ae4b70ad3e936cf45b2dabe8de5f3bfda,Hampson
a4992cbbd3c3673231dc9ffa2c3208fca,& Volper
a50b11e90e9148dfa0de404c4b148c039,& Pratt
a0dd89cff60965dff8f9ea2bc952a5474,Hocking
a55f0dc50748b6718c5cc6685b119e29c,R. R.
acc295a498e53f2af9d9c44fed303f450,Honavar
ad62cd10e32def647884d758a67db41ca,& Uhr
a47d4ef965da8906fd52659e0b122f114,Karnin
a31fb0e5522288b0c780796a643ee4e55,E. D.
aee8b90c6302521ec6bce9657b58591ad,Kokar
aef5256a94eb45b203fb599c75b1de010,Le Cun
abc74db9d7f68249148c6c55c1b776970,& Solla
a52616245a672cc28b235f0aadc93fae1,IPUS:
adb8c9a50e61bfd04a0cfb46d1fb17824,O. L.
a0880b7d7b9a469c42306f1458e889442,& Wolberg
aa14fd56256644fb8952825b86dbd3f5a,& Chilausky
adea290b77541f8096d1a187f7bc9a00a,Moret
a3bc0661974f57f0796e5f1bc564d52ba,B. M. E.
a1fdc42c9b4aa9683264b91a8fe2a95da,& Smolensky
ac6bda1165fecef128dd6baa73db36d5b,Nilsson
a18aee740d43dfcc01450fb2d7f712b82,Pagallo
a335173fe6d7f06c7172cefe4f2be848e,Provost
aa752fb1a00b876a40c27d085ce1cbd8e,F. J.
a3213e2417b18c74a612fa30a2a3beb6f,& Buchanan
a85486dd43bd6849314b9af2af13721c6,Rendell
ac95b7df4e0b6c65e5b6c135e888e8961,Seshu
a86ab110be5df25ff3c59891adc32d821,& Tcheng
abb5beba2aff62e98a950023d39a5e9fd,& Cho
ab574f1081e71222df049d606efabb9d0,Saxena
a1d2355a872fb69ab8b562fe76ef07077,& Matheus
a23fc6dcf3f7297a5a7248d2faadf5dfb,Tcheng
ac33af2afa37b7f0ebd900b449f14f9fb,C-Y Lu
a8a4677acf3d145e13c9fd53cffc10fc8,Craven
a06dbb9b89cdbdd231d1e9f1ee94ae8e7,& Shavlik
a63b9c670246434687ce5c1c5134c876b,& Brodley
a7e28d755ca44ca32724ca6d9b33af45d,S. M.
aea2f84c2ccba704977cf5b0c7953c7d1,& Kapouleas
aa7fc72e94e04d01cfa7d79512f95f8a7,& Blix
a626004bf0fa8107e7892b05990a7614d,Yerramareddy
a4917ddff610969ff57e508911db14ff5,D. K.
a7196f96f6a60b61cae5a8126bcfd1df7,& Assanis
acea7ffc6f3c23df9eb97ceeb5ae82413,Mesirov
a8eacca44863a8b289048d26ba188a9a1,& Waltz
a8fe3e344cb108529347d41b4ad992ded,S. Buroff.
a2ede679acebc9baf8ef337e713234c2a,Motorola Inc.
a452cdcbd1273c0153b524b03c1325c30,W. Zwaenepoel.
a15a5618488d6f9aaacd585c05c41fe46,D. Lilja.
a4ed94a4071acbb68ecf781f761fea4fb,L. Lin
abf4722fc0506373958f913a1866b0b1e,M. Ahamad.
ae192d08357b03690786f0cdbabc97fb3,D. Haderle
aecfb427d959a35552496b024e3c6697e,and P. Schwarz.
a2832060e70d64c10cbf8b847af259d92,L. Molesky
ab8dfb42a1e5bf6c756ef4e296ff06d45,Kendall Square Research.
a506e73a8425132477cc1e9466e6a818b,R. Strom
a5d50ddac34d053cf1e29da71847258bd,D. Bacon
a6f5907a594c6b80cefde33eba9b6a947,and S. Yemini.
a1986a58f83903eecb048891105006d19,M. Tam.
af1eaea965905c73ddb1fb5e8f959e849,K. Wu
a51e50ad843311e03fae39898e03a827d,W. Fuchs
ae51ac61a278100c4b8c589597ccd5e31,and J. Patel.
aa59f1d5af951110def683934bfa1ba3e,H. Berliner
a3817ed2558629205e9aa40182e804a28,J. Clouse
ae985a880662f847b8b5bcf6d1e35b4c2,S. J. Nowlan
ae51b0e9e22c4c5b2932e34237cc3a38b,and G. E. Hinton
a722847565db994a5152e3d9ab38f6159,and L. Jackel
aaaa0355915d90ba97b7fc71b194f8e4d,K.-F. Lee
a1ff281d29be47584b981dedf4f967ba3,S. Mahajan
a6c641cdde42912d1e4c9b041b577672e,D. Moriarty
a4ccf88a12a8ddd129b7b95a7ec6a1457,P. S. Rosenbloom
acfbecc9999cba4ce6bd7aefefcf16844,G. E. Hilton
ae0ea6284e0c90851666425a2fe7a540a,S. Walker
a4859612ab9cfa6d14cc9bdbf322ab8c1,D. Mitchell
ac760f8c02ae96416982c5a126ee78390,J. P. Callan.
a7d2413d2ab11001511b618322bae8b35,W. B. Croft
a798d2d1f0254949423a1f60e13f7ebb5,J. Xu.
a0fbc4c6936150574408f3edf08b01215,D. Harman.
a5a4b62b8dd07c3d4c45d554b6ae5cb51,Y. Jing
aa5bb6fff55fcabbe8289f34356b26760,W.B. Croft.
a53851f8058971c73c4e9542d1a7bf862,Robert Krovetz.
a36c7eb88e4d2592396ebd4fe664b8635,T. B. Rajashekar
adab182ff1a8d56fea60206c613613e12,Gerard Salton
a948b196ba183ce9f2cdfbf0c6beac4d7,Michael J. McGill.
a73a1d8a12aa40e0b59d8f6e4bdf67216,Howard Turtle.
abeed5a1bed2de7db1d8143c1434044fb,H.R. Turtle
a5d0f82e336846bba1a0b47c79186fb5d,Ugo A. Buy
abeb8b5bff095761d91af6fb286d56f0a,Laura K. Dillon
a3425ba5b1e414bb57554041731c9b5bc,and Jack C. Wileden.
acac6be9810dc9442a53ac4608ee067c3,J.R. Burch
a33d7d61dee01334a004477fc63796cfa,E.M. Clarke
a6ebc65fcdbad4356611ab64c0b693f22,K.L. McMillan
a1ba65048a768a0e8d6ac558aee527fc1,D.L. Dill
aed865a2c6164150107d673dfabaa6c78,and L.J. Hwang.
a00ca7cba532cd11f783116d163e1aa78,Gianfranco Balbo
a49b57c81dc53809b8ccdda6333de517a,Susanna Donatelli
a80b88761452c8a687d8b0eab637271bb,and Giuliana Franceschinis.
a10ee12b096458915241afd41f61e317f,James C. Corbett.
ad81b2034c28135b2e53b8fd256148592,S.C. Cheung
a729d19df25deffaf69f9906f09974829,J. Kramer.
a39962679d7b63a5f4f5d5f9e0a135c17,Thomas H. Cormen
ac0a0b871b1568d15762fa100beefbea5,and Ronald L. Rivest.
a685418005b581f649b5d9488775364e4,Debra J. Richardson.
a30cac7f87d776f027cd90b32fe6cf2c8,Martin Davis.
af62e862b064112e0532779f8e86b0790,Lori A. Clarke.
a875f7e724b836d1a1820bc8c6e36ae8f,and Kari A. Nies.
a091e878f29959697341f66ae3bd59696,Harold N. Gabow
a5b0d44496e9ed903b8e71225ed474efa,Shachindra N. Maheshwari
a170c7b9d84cd42bf448c6f18bf79b2af,and Leon J. Osterweil.
acdcc565d5e41d206892882eb37fe6157,Jan Grabowski.
a51c6b4d41c68cb7af79638108f086ae1,Matthew S. Hecht.
a765a6ea5077f60c263dd28454256545d,Gerard J. Holzmann.
a1abdcc14fbfe08d6b2a10837ddcaf6d0,Kai Hwang.
a7714e42cbc9d0dec371dd8c99a6e621b,Matthias Jantzen.
a75f19486447ae03a3c1a7854579efde3,Neil D. Jones
abab7f4128de956a33d31f5d2f1096f18,Lawrence H. Landweber
ad4d92904305d1a77141c970234c51ffb,and Y. Edmund Lien.
a7a3637a621beab3119792ad93e423cc6,Douglas L. Long
a1272d55e126f7313c4a89461ab92a022,Ernst W. Mayr.
a4d7fa50f1254992ed304056c200daff9,Ernst W. Mayr
a3cc5fd4081f9cab16d841d08d2c35350,Albert R. Meyer.
a592e31c27deec2d21ca093b3c906f00f,Stephen P. Masticola
af9c91a4917ee3686f1fba7f0ecc39b16,Barbara G. Ryder.
a560523092e532461e14b58c08a09f3b6,James L. Peterson.
a8e88a5ecfec415443856ffb43df8198b,John H. Reif
ae3200be172090bdac74f6da4fdc56ab2,Scott A. Smolka.
a728f0fd6816548955b0e47fd9c61ebf2,S.M. Shatz
aac47062242ee2912957986203bc87682,W.K. Cheng.
a0c4924e2dd241ca7c5053d7f57e6bec3,Richard N. Taylor.
ab188662d9b46cc1cd720d4e717c434a9,Richard N. Taylor
aebe5f81ce0ec029e8390eb66a2fc7d04,Michal Young
a4cafb791787c0b10c87d3207e7d8fa5e,David L. Levine
a493c148a366052f1f7bbddeb31c4c2e3,Kari Forester
a34fba84442a0fafb1acc6e19c08cfcb3,and Debra Brodbeck.
ab0b68e1af385104dbadc7a39319bd741,G.R. Andrews.
a58c48dd74ff484fafd108cc74db508fa,J.C. Corbett.
abd02b1d3430be50c8a7ab2c71ac01c1c,S. Duri
ae93cbb44e410049504d8ce8406058e89,U. Buy
ae474531248e36ecb27364589655d1f7d,R. Devarapalli
a44af8e1af22508fc0d562aa0b9af100e,E. Duesterwald
afc91340fcc6fa1d9ed8c80590280f8c4,M.L. Soffa.
a05244b78f0724941685bd8bdbb3158a9,K. Forester.
a970dd6fd6e24ce22201be06e88b67a0b,P. Godefroid
a584fb08bdc0466731a2513290ed7dc3a,P. Wolper.
