citing_id,cited_id
pa64422bbe7513f386fc9fbc51042fec5,pd5639e51d6ec4150f9e0bc0499d1b1cf
pa64422bbe7513f386fc9fbc51042fec5,pcaac1bc8dd54dbd48fa90e8c8c6a2004
pa64422bbe7513f386fc9fbc51042fec5,p3ad04da4cfb408ad9fb15500a1297701
pa64422bbe7513f386fc9fbc51042fec5,p626490460f6794a670d0e8b6ce73b663
pa64422bbe7513f386fc9fbc51042fec5,paf4055683b8e41037313c1e1b10ee987
pa64422bbe7513f386fc9fbc51042fec5,p560605efddc19aed4c7791ce2355d44e
pa64422bbe7513f386fc9fbc51042fec5,p16dbd6a0694d7d9a370483a89b538a3c
pa64422bbe7513f386fc9fbc51042fec5,p3d5a89bcbb643eefa681f20b914027c1
pa64422bbe7513f386fc9fbc51042fec5,p8cfcaf8c750ac5b30cbbc20b2776a897
pa64422bbe7513f386fc9fbc51042fec5,p7c9c60c058dfcd8accd56185f55e8ade
pa64422bbe7513f386fc9fbc51042fec5,pcc7aaa22d33faec682912763b56abe65
pa64422bbe7513f386fc9fbc51042fec5,pb968fc7b87119c26481b9471a7d820c4
pa64422bbe7513f386fc9fbc51042fec5,p4608e6859c1806c6c2058c89546028c7
pa64422bbe7513f386fc9fbc51042fec5,p01aab36e864a2a77993cc49bf87a8ea9
pa64422bbe7513f386fc9fbc51042fec5,paadfe917e6ee7c1873222a2273be73f9
pa64422bbe7513f386fc9fbc51042fec5,pac4fbde2286aa87e139b6e105df60d3a
pa64422bbe7513f386fc9fbc51042fec5,pd385bf492dedb91199ad27ea420e1996
pa64422bbe7513f386fc9fbc51042fec5,p3f7f6abe46070e0e0f9c6c328dcaff7f
pa64422bbe7513f386fc9fbc51042fec5,p691b34da255321bd1e6a30203a3cb143
pa64422bbe7513f386fc9fbc51042fec5,pfaf8721030bad683217a2f4de463bb48
pa64422bbe7513f386fc9fbc51042fec5,pce22e11d4c2979d48371bf0e372ddf27
pa64422bbe7513f386fc9fbc51042fec5,peada3c4f05851beefc4561c39c4e3909
pa64422bbe7513f386fc9fbc51042fec5,p22e4397d3a46fdb07b440da8e605f4e2
pdf3bea772fb6afd6a4b3321c2829b369,pdab81053926029356deebd483f8dc91f
pdf3bea772fb6afd6a4b3321c2829b369,p234613345538e394aaf2227f4466d9aa
pdf3bea772fb6afd6a4b3321c2829b369,pbed778ebee47b0a91cdf306f409028d6
pdf3bea772fb6afd6a4b3321c2829b369,p87a377de0af23e6c49f479a12c917c72
p40816af02a7dd54c2d0f3273eb092cdc,p106d399c21769c08735bc08d53fa0f34
p42a2f2ea04ee5535700a2ed92b2b1d15,pf4a9ff43ae6025e16619fad8a94e652c
pdf3bea772fb6afd6a4b3321c2829b369,p6ced45785e616ac55015507ef6ea89e1
pdf3bea772fb6afd6a4b3321c2829b369,p1b8596c94286756c2f18ddc214d42485
pdf3bea772fb6afd6a4b3321c2829b369,pc5cdbab5b8d713e140a8271e5063b01b
pdf3bea772fb6afd6a4b3321c2829b369,p6e05f24ded3e0b08eb291a29c6c6f99f
pdf3bea772fb6afd6a4b3321c2829b369,p39000dcab6def21f6abd6b93c06f9458
pdf3bea772fb6afd6a4b3321c2829b369,pbcd5de5a2685cde10f6caacc28fb4c63
p98c2c99d8ac602d0df053c9de8b39c3e,p521e919f7e57901461b44d88caaa7d76
pdf3bea772fb6afd6a4b3321c2829b369,pe83fd5ec49fae3565c1a7d7d5beffb51
p42a2f2ea04ee5535700a2ed92b2b1d15,p160a911856d36c39fda2d9e8c15d1ff7
p42a2f2ea04ee5535700a2ed92b2b1d15,pe4c0659e70b4070a1e9d23baf89b6227
pdf3bea772fb6afd6a4b3321c2829b369,p2fa609a30f554e2141da8c687ef433f9
p29f67c3c05effaa94edfcb3e80b04447,p4dfc5d765864633ec0f43db990f71bc4
p29f67c3c05effaa94edfcb3e80b04447,pb993b81de9edd3f56f5234c77edecd1f
p29f67c3c05effaa94edfcb3e80b04447,p15ddcad67f17960a1723a712647af16e
p29f67c3c05effaa94edfcb3e80b04447,pa2baf364d10b284f4d24f54394423b6c
p29f67c3c05effaa94edfcb3e80b04447,p66e7b754eccd0f45689e9674a2cbda6a
p29f67c3c05effaa94edfcb3e80b04447,p2b355c50990bbf2d53a8f094626b3e3f
pa0da8eddc9c03e62c94b2bb371f982da,pbe766bb80a5247784946657f880f87b1
pa0da8eddc9c03e62c94b2bb371f982da,pa79e35a643712a984f3aca48025076a7
p98c2c99d8ac602d0df053c9de8b39c3e,p8ef9e9ad102e64c89cddb7d37784930c
pa0da8eddc9c03e62c94b2bb371f982da,p63e6e725ce67ff36b37afb2b96dec790
pa0da8eddc9c03e62c94b2bb371f982da,p47872221fd3b336f74820a6b942ade63
pa0da8eddc9c03e62c94b2bb371f982da,pf57a9a2c8489196e837f9ddd1296d095
pa0da8eddc9c03e62c94b2bb371f982da,p3b1373205458c999b700664be8f1471e
pa0da8eddc9c03e62c94b2bb371f982da,pe4e4e379a01b552b7ae71652e85cd9ae
pa0da8eddc9c03e62c94b2bb371f982da,p697ee4e823301a6a47da57cac5783aca
pa0da8eddc9c03e62c94b2bb371f982da,p0fef5ec780252dd8b2685f67584a2a2d
pa0da8eddc9c03e62c94b2bb371f982da,pffdac093840820c936ccad5a47d3042b
pa0da8eddc9c03e62c94b2bb371f982da,pbcddd1efee3e7b618fb756840b261aa0
pa0da8eddc9c03e62c94b2bb371f982da,pfa7e1ed230535394cf322541220f63ed
pa0da8eddc9c03e62c94b2bb371f982da,p2d3035c5b852f12d6cc928bf65eb44ca
pa0da8eddc9c03e62c94b2bb371f982da,pcc5403ae63c62a48348206f90c02e9fa
pdf3bea772fb6afd6a4b3321c2829b369,pbcf28a91f3fd53517db7cf2b3760a891
pdf3bea772fb6afd6a4b3321c2829b369,p3c06690af87a029451e284d20f730e9b
p81965fcbde73fddff5d047b651f2da9e,pa518377795a94c21bc298cc364234095
p81965fcbde73fddff5d047b651f2da9e,p5aae0734f7a5cdf6bb7986857a949df6
pdf3bea772fb6afd6a4b3321c2829b369,pf18a623978da7c6feb321fef7e159147
p42a2f2ea04ee5535700a2ed92b2b1d15,pd63b2d039cd0dd084a0a68308288491c
pdf3bea772fb6afd6a4b3321c2829b369,p65fa4ec4e596e38fabccd0899a02845b
p42a2f2ea04ee5535700a2ed92b2b1d15,pfd72e7eb26b98307044950be80b8e1a8
p81965fcbde73fddff5d047b651f2da9e,pe282626bd4e8390dd39db5e0b18ee9d9
p6930d8460db356575f6c320b31c17d75,p9216285e38d58bba7fa59171a0e3360a
p6930d8460db356575f6c320b31c17d75,pc7e4fa8daed48ebacba36eb52a9f44da
p4d81fe87e3d02fd809f4dc4a341db2c2,paad8dbdf23e2fe168e1af0183c077c72
p6930d8460db356575f6c320b31c17d75,pc7885ec44f05ec924afb565da5e3f77c
p6930d8460db356575f6c320b31c17d75,p69bec07340be3e5880aeb1bf26f12c55
p6930d8460db356575f6c320b31c17d75,pb160e089bd758054861c05a987d9448b
p6930d8460db356575f6c320b31c17d75,pa4755133db3b8f66649b6db47139dd13
pdf3bea772fb6afd6a4b3321c2829b369,pa7a64b28dbb63c71965560c41b04d3bd
p6930d8460db356575f6c320b31c17d75,p8910f46f4b789224730d02c0f35319ff
p6930d8460db356575f6c320b31c17d75,p41fea907f3a4c0cea974ab308bd9c00d
p6930d8460db356575f6c320b31c17d75,p74f9db2b2bb695f89de0b5c8a8c7de71
p4d81fe87e3d02fd809f4dc4a341db2c2,p355edf278b16e41d1549e52f9c02ae95
p6930d8460db356575f6c320b31c17d75,p2af8a51e3be8d33c9eb6ea08a7e6eefd
p4d81fe87e3d02fd809f4dc4a341db2c2,p46da159babf27eff973d0978957d7612
p11e0eed8d3696c0a632f822df385ab3c,pa8cd500226721f03f3e150a2bd1602f8
p6930d8460db356575f6c320b31c17d75,pefa757391faabb8847b35ca42d8119c4
p4d81fe87e3d02fd809f4dc4a341db2c2,pdb1f8b0f45870bb717b6aa036b1bad3a
p4d81fe87e3d02fd809f4dc4a341db2c2,p95ae6e51abc2c504a5b917a1fd3aa3ac
p4d81fe87e3d02fd809f4dc4a341db2c2,pb3f94a2add3eaafa8b54f5ba869767c7
p98c2c99d8ac602d0df053c9de8b39c3e,p5728648d8d91229f991cf43a3719eb4c
pdf3bea772fb6afd6a4b3321c2829b369,p5b9b9c3f20a2c6882a30264278e99c27
pdf3bea772fb6afd6a4b3321c2829b369,p87a177dc2dd4680978a225bb88a6f4ad
pdf3bea772fb6afd6a4b3321c2829b369,pff81508d9fe10fa04ae2c2da022aff95
p7fbbcc6ca3d5c1fa8d4ac52e459c3364,p8d9a3501977000d236a615adab4954a3
p7c232f8f9e31d398b9d5036554cd43fa,pd1be7729e84daf2c37727d1ff7ced291
p7c232f8f9e31d398b9d5036554cd43fa,p694d5aeb2ba5fc3ddb67ed16636c99fc
p7c232f8f9e31d398b9d5036554cd43fa,p12d156a99f668a8ec3ec686756f79c50
p7c232f8f9e31d398b9d5036554cd43fa,p10c6d35d9102b34dc6aa9aec0fee47f9
p7c232f8f9e31d398b9d5036554cd43fa,pd80fdd9415c33e7f63b07bfc20d3044a
p7c232f8f9e31d398b9d5036554cd43fa,pa80803b9d88e04b26db7860127e7a4ee
p7c232f8f9e31d398b9d5036554cd43fa,p63c96ade129ef9cec54a5fd998e2a9ae
p7c232f8f9e31d398b9d5036554cd43fa,p79ca777d4e388e1d42802ac2b4c03553
p7c232f8f9e31d398b9d5036554cd43fa,pdc8cab90ae422766d2fdb6589017c7c1
p7c232f8f9e31d398b9d5036554cd43fa,paed754669a78b14a70a887330dd0db74
p7c232f8f9e31d398b9d5036554cd43fa,p3d62f4cc9a80f012f1d3547ac11a30cb
p7c232f8f9e31d398b9d5036554cd43fa,p8c0d4c10a6b89a8954f6b3e3c57a4a74
p7c232f8f9e31d398b9d5036554cd43fa,p86cd81c4bee379239f7fc0ff3ab7fa87
p7c232f8f9e31d398b9d5036554cd43fa,pbafea2ee6b3538da01054ca41e67cb76
p7c232f8f9e31d398b9d5036554cd43fa,p5ccf05728bd975ee83e406785c747c89
p7c232f8f9e31d398b9d5036554cd43fa,p51c12b6d227c302a242d84bb774730f8
p7c232f8f9e31d398b9d5036554cd43fa,p281c17710bfde40f881a62d1cd8647fd
p7c232f8f9e31d398b9d5036554cd43fa,p13ff37414e9d019f4c386db164a655ab
p7c232f8f9e31d398b9d5036554cd43fa,p86b272ca9558cd63163fb4798a7aca15
p11e0eed8d3696c0a632f822df385ab3c,pd56667bc8c861a740f396c51c8421331
p11e0eed8d3696c0a632f822df385ab3c,p71b9aa2bee1c9e0b80ae0ed17c80b2f3
p98c2c99d8ac602d0df053c9de8b39c3e,pce3b4bc260a94a5afee1fd7fb375d800
p11e0eed8d3696c0a632f822df385ab3c,p6694fdcc2e0a750eb638a129ac4266c5
pe353dbe42c8654f33588d4da0b517469,p438a1c822ded9fc594c23ac0c81ebaa2
p11e0eed8d3696c0a632f822df385ab3c,pe6f01bd544ddf787469284bedf2689c8
p11e0eed8d3696c0a632f822df385ab3c,pa244ee3f50f342f56a29aeb43f97f948
p11e0eed8d3696c0a632f822df385ab3c,pbaa4b9cb26f96e1f2bd114f96432219a
p11e0eed8d3696c0a632f822df385ab3c,p385351533a9d35b8b5509d8e3ed397cc
p11e0eed8d3696c0a632f822df385ab3c,p03b24a3c7df994edc7eb26c181e796fb
p11e0eed8d3696c0a632f822df385ab3c,p6e1959d03d8c1011e5f84a973c2c60b9
p11e0eed8d3696c0a632f822df385ab3c,p6c7e7cef7256056941ca81caf6577aea
p11e0eed8d3696c0a632f822df385ab3c,p48908be543688d47bda383c64bf09218
p11e0eed8d3696c0a632f822df385ab3c,p78a4079e4a7c08400ec19d65ff5314fe
p11e0eed8d3696c0a632f822df385ab3c,pdf379afa4043f5fb93bcd6c048496017
p11e0eed8d3696c0a632f822df385ab3c,pb057996186d58d2164d20ed679688baf
p11e0eed8d3696c0a632f822df385ab3c,pb876610eebf75bc00dcc5239970cda35
pdf3bea772fb6afd6a4b3321c2829b369,p8beabf1d8cef522a60b24876d02a4650
p11e0eed8d3696c0a632f822df385ab3c,p5ec8cad697e0bfcd98cb22995e7ae8aa
pdf3bea772fb6afd6a4b3321c2829b369,p735a3b9e782ac089cfc9691cf643853e
p11e0eed8d3696c0a632f822df385ab3c,p19e25bf36ea1de6071e5d64b73415dd3
p11e0eed8d3696c0a632f822df385ab3c,pc51a16329cb100c55e94968bdd5dcc6d
p11e0eed8d3696c0a632f822df385ab3c,p33045c54ca7e213c84850823897eaef2
p11e0eed8d3696c0a632f822df385ab3c,p87fa2116be49c5fc576607b372ce6048
p360bba0443d0d590a3db6eb146f3fa88,p163393e04381c73346d468eb4d806284
pe353dbe42c8654f33588d4da0b517469,p74a69b5535548ec86cbbf8e9d7133346
p11e0eed8d3696c0a632f822df385ab3c,p290e316688b6e2033c4deb06b09eaf9a
p11e0eed8d3696c0a632f822df385ab3c,pef961bc84a8eb7793dd488f5751b4bda
pe353dbe42c8654f33588d4da0b517469,paeef0a753cf8dc229d8142dead9ad238
pdf3bea772fb6afd6a4b3321c2829b369,p46d055398b0a0f813f3f95f7a608df92
pdf3bea772fb6afd6a4b3321c2829b369,p2c79f565e17ee8a14b762cec3a8fda65
p11e0eed8d3696c0a632f822df385ab3c,p137de23d02f3dcc1ec81b9ecc178c64f
p11e0eed8d3696c0a632f822df385ab3c,p641540da2f09c728a4600686ddfe0687
p360bba0443d0d590a3db6eb146f3fa88,p52680bdb05b8c212024af7113bae1f60
p11e0eed8d3696c0a632f822df385ab3c,pe393a94587cca587395d913a79d62eda
p11e0eed8d3696c0a632f822df385ab3c,p3571576d6fe787851c50ef27a35821c4
p360bba0443d0d590a3db6eb146f3fa88,p3648d544427490e54342e861c7ce3068
p360bba0443d0d590a3db6eb146f3fa88,pcc3bd7123425025b1b5ad3d529ae042f
pdf3bea772fb6afd6a4b3321c2829b369,pb47725b60387a52b8fa049762dc14258
p360bba0443d0d590a3db6eb146f3fa88,p568dc549babf7269f81e05bcd9ef0652
p360bba0443d0d590a3db6eb146f3fa88,p6a51a3c158dbdc50de3f0d058950f7a2
pdf3bea772fb6afd6a4b3321c2829b369,pe12c4b608389b7a09a20821cfac3f5c2
pad217c0cd44d1e900613ca88e3fe47ac,p10fd7f77465168c2500e83268a337166
pe353dbe42c8654f33588d4da0b517469,p507c699370e888ece343f313b4030c57
p6930d8460db356575f6c320b31c17d75,p8226ae0ce1b4b3aa3fbf5ed9833a25a8
pb05ed9e94221310289e9cd1b65cbcfe7,p5bec9754e4fbf4f42a951312e524daa1
pe353dbe42c8654f33588d4da0b517469,p41eeed882019cf83cca25b0bbe6bd19d
pb05ed9e94221310289e9cd1b65cbcfe7,p80c5bab4b6efe938b6bb181616da721b
pdf3bea772fb6afd6a4b3321c2829b369,p1bc441b1f9216d051b6b2743af554259
pe353dbe42c8654f33588d4da0b517469,pe5ba09147fb5ab91166649b596dd5484
p6930d8460db356575f6c320b31c17d75,pe57a250e9a5e36d7a848cad80cd30634
p904714c9a7ca61d99ffa5215b063b41d,p7dbb422b8996585e1397bf0bccb7169e
p904714c9a7ca61d99ffa5215b063b41d,pfb53de307d2ae8c96a8e409a3001d357
p11e0eed8d3696c0a632f822df385ab3c,p908809382e9df86d1ab2c70f56cb0c8b
p11e0eed8d3696c0a632f822df385ab3c,p385fa3c2d151c13e83f9f5edd1537140
pb90527fcb3b4729c2019440711764783,p2c7190ae5d96268fd96eeff5672b3f7c
pb90527fcb3b4729c2019440711764783,pbc300cf953d97d07e209f04f7270fd79
pb90527fcb3b4729c2019440711764783,pcea367c1b65236dc3f9dcebd1cec05f0
pb90527fcb3b4729c2019440711764783,pacb4f498f072ae7e4954c1c7bd6a3bf4
pb90527fcb3b4729c2019440711764783,pb55e920fd3b178a9725b4dff8943f9f5
pb90527fcb3b4729c2019440711764783,p2908f31bb5ecc0f79c951ef6c5fdc4c3
pb90527fcb3b4729c2019440711764783,p29205c0159291bad36483cd26967c517
pb90527fcb3b4729c2019440711764783,pb1a7309d8ae4bc638af9de15629809cb
pb90527fcb3b4729c2019440711764783,pbb70ce7520af108d63132ef479de07bd
pb90527fcb3b4729c2019440711764783,p7a57e3d9d538bdac963778e8b1fd7099
pb90527fcb3b4729c2019440711764783,p4ea07af3830ce542ee8a2fd2f8ee12da
pb90527fcb3b4729c2019440711764783,padb033411edf1a6b3c950998abb6eeb9
pb90527fcb3b4729c2019440711764783,pbe30974014571ed4dfdfa1f9e6b6cc5b
pb90527fcb3b4729c2019440711764783,p3cfaf745a78f30b11a1affc37e584afd
pb90527fcb3b4729c2019440711764783,pd2009394935e4708aae688dbf1a62369
pb90527fcb3b4729c2019440711764783,p68b7cfbf7fc8cc908db16a600c1b5bcb
pe353dbe42c8654f33588d4da0b517469,p5bd8ad231f35d14055509d021acef348
pe353dbe42c8654f33588d4da0b517469,p4dc4e9142c38eaa4a07b617a00c647bb
pe353dbe42c8654f33588d4da0b517469,p30d2f91895434f7ab5566aaaf39f8f7d
pe353dbe42c8654f33588d4da0b517469,p58467707a29dba32f16b0362227f0b34
pe353dbe42c8654f33588d4da0b517469,p70ad3ef9c3092cfcdf5f60ce63160d59
p360bba0443d0d590a3db6eb146f3fa88,p658e9853661d39ca970bbb011db27bbf
p98c2c99d8ac602d0df053c9de8b39c3e,p8a21a8c7e466c7d394eb6813a30e4d3a
p98c2c99d8ac602d0df053c9de8b39c3e,pfd19880ba472cd5ba0ba1f11846b6ac3
paebad4f7aaa2c3cead8dc18c80ec2622,p18bdae0517c0806170360d8bf5ea08c6
paebad4f7aaa2c3cead8dc18c80ec2622,p79a51c8f9797c52aa5db6a834a1c5099
paebad4f7aaa2c3cead8dc18c80ec2622,p7ae644eb1b1b03b77d2a5ec29a7924f7
p42a2f2ea04ee5535700a2ed92b2b1d15,p2e120f86a57dca4d1318957fe9b8962b
pdf3bea772fb6afd6a4b3321c2829b369,p9f54823b33bc3cd0311dae933750d553
pdf3bea772fb6afd6a4b3321c2829b369,p865b81b038c1c6d250f064e6b4bfdabe
p42a2f2ea04ee5535700a2ed92b2b1d15,pa3e6b7ad284536ed45ef65d4ba1147ef
p42a2f2ea04ee5535700a2ed92b2b1d15,p2128c3ae27c61130fb910ed6f06e3d10
pdf3bea772fb6afd6a4b3321c2829b369,pffab092b976b1b4cbfa647cd4f60b8e3
pdf3bea772fb6afd6a4b3321c2829b369,pd92a0fae57fb28af34b8d20f81df6167
pdf3bea772fb6afd6a4b3321c2829b369,pe1d7eec607259171df583891b066ee3e
p42a2f2ea04ee5535700a2ed92b2b1d15,p8ddcf42ecb2c78086640d80832d1612b
p11e0eed8d3696c0a632f822df385ab3c,p24877ae030add014fce6e108be654317
pac848fa228f49ba2b8a5fbd76596817d,p1c6efd523e6754fcd0485ecd4562430a
pdf3bea772fb6afd6a4b3321c2829b369,p90ca4ac5747cd460465a5769d25e1bc1
p42a2f2ea04ee5535700a2ed92b2b1d15,p34b98b21f6394ae314b7230d034968cd
p98c2c99d8ac602d0df053c9de8b39c3e,p5651ffb4b31186c20b31d42d63d878ae
p42a2f2ea04ee5535700a2ed92b2b1d15,p782512550aa77fbce89ee123b3603bc6
pdf3bea772fb6afd6a4b3321c2829b369,pa2c44103a7707c58d28c0ffa1c5c870e
p11e0eed8d3696c0a632f822df385ab3c,p78aaac64a1104726bcd6afe3c08cee08
pdf3bea772fb6afd6a4b3321c2829b369,p954b1af29f57f045cd1f8889a750e9c5
pdf3bea772fb6afd6a4b3321c2829b369,pcf63c7bbeb20b1dafa87052823de6389
pe353dbe42c8654f33588d4da0b517469,pba4532c06fc94039046726c81c211f7c
p11e0eed8d3696c0a632f822df385ab3c,p6f3f81fd20e6d097ebc79582dc6229f1
p11e0eed8d3696c0a632f822df385ab3c,p0aa37f83a8300e9599158c41bc660bfb
pdf3bea772fb6afd6a4b3321c2829b369,p53f827d3404eb78737ae33643862ca9f
pdf3bea772fb6afd6a4b3321c2829b369,p690a4e70546a4f9104bbc566e5d9fd31
p42a2f2ea04ee5535700a2ed92b2b1d15,p13f8bbdfe5275258649331c6662edd09
p42a2f2ea04ee5535700a2ed92b2b1d15,p43d590bc456a883ddbe2cd783492cdf0
p11e0eed8d3696c0a632f822df385ab3c,p968893df11a991c41eec773582cfa3f2
pdf3bea772fb6afd6a4b3321c2829b369,p24aa203693a60481b5509acb06703d87
pa0d2b6fe9ab0a7e386c4c21f70331226,p514ca211932e9cd67fef8f6bdf32902d
pa0d2b6fe9ab0a7e386c4c21f70331226,pa59950553b645933af3b4460bc6d4642
p11e0eed8d3696c0a632f822df385ab3c,p50dc39fd4de1177e71afd14b7f6ef83d
pa0d2b6fe9ab0a7e386c4c21f70331226,p8d9a8892d886745d16cbb48482e57e98
pa0d2b6fe9ab0a7e386c4c21f70331226,p53551574bbb8d00fcdde0298158028c9
pa0d2b6fe9ab0a7e386c4c21f70331226,p8174b24d8fb3dbe24022e741770cef1b
pdf3bea772fb6afd6a4b3321c2829b369,p3ccea58fd35e893ea880f50f6cf68fa1
p11e0eed8d3696c0a632f822df385ab3c,p6345d614a0a6b2d4475e71db6c14ddd8
pdf3bea772fb6afd6a4b3321c2829b369,p5f4b90f96b308692fa5e9f852af872c8
pa0d2b6fe9ab0a7e386c4c21f70331226,pa9dc2ece2aabb2f0f32ef2156da9277d
pa0d2b6fe9ab0a7e386c4c21f70331226,pa9a36074de94c035708047a9d1cada93
pe353dbe42c8654f33588d4da0b517469,pb84393abd80a381d5a3c8b428513c05a
pa0d2b6fe9ab0a7e386c4c21f70331226,p6526b489d0750e5d3de5de0134c3e59b
pa0d2b6fe9ab0a7e386c4c21f70331226,p2fea0c1193390f0564d230777a33ebc4
p11e0eed8d3696c0a632f822df385ab3c,p8f61aa5026c8c56ee5fac69c39be0191
p11e0eed8d3696c0a632f822df385ab3c,p43d8d191843f1fb64d5b2f44c4160ab4
pe353dbe42c8654f33588d4da0b517469,pebd31f9e4962ebc5639c433180741b13
pe353dbe42c8654f33588d4da0b517469,p5364f92045b95175d13fd4c0f2b02c9b
pdf3bea772fb6afd6a4b3321c2829b369,p7cbaaf631d92fd4d627a4c0e5058e64d
pdf3bea772fb6afd6a4b3321c2829b369,pdae69fd203c740ff231437762dec6cf0
pa1f25db361b4ed5b8a901fb566075e5e,p8d44efb002b93a1e21c939d7801092bf
p787bb87eea96855889623d36f65e9db6,pd9e7b7dc432325537b0020464d64b686
p787bb87eea96855889623d36f65e9db6,p3925ec52c37ac5860e21094bfd79ec99
p787bb87eea96855889623d36f65e9db6,pce2cb42c13933ed43b2d81d7cc29149b
p787bb87eea96855889623d36f65e9db6,pbf46adae158a5a1489d3ca0d23a620fc
p787bb87eea96855889623d36f65e9db6,pd53c38b50aa24be1fa61c7ffed1a09a1
p787bb87eea96855889623d36f65e9db6,pc821245ee283973f9232d87e56969b61
p787bb87eea96855889623d36f65e9db6,pe46c44aab38ed809fe5b9b9e57250fdb
p787bb87eea96855889623d36f65e9db6,pdfb81f54774cb3670c99f9896aed1c3b
p787bb87eea96855889623d36f65e9db6,p3c65ed0019e1e4873944f454ec582088
pdf3bea772fb6afd6a4b3321c2829b369,pce5dc14dcc045b286a708d64d7478084
p42a2f2ea04ee5535700a2ed92b2b1d15,p85c80949779003974a3d538e23bf9734
pdf3bea772fb6afd6a4b3321c2829b369,p359abfec1560c7268361a3bf1ebdd4a1
pdf3bea772fb6afd6a4b3321c2829b369,p992bca1d574b40890a3824f7c047cc3f
p42a2f2ea04ee5535700a2ed92b2b1d15,pcb97375923d759f889387582bd79bc02
p42a2f2ea04ee5535700a2ed92b2b1d15,pb62bd8425357ef966abbf0ea928feaa8
p360bba0443d0d590a3db6eb146f3fa88,p9f645ac9dd31a12d64a6ab5ccf6ca67f
p42a2f2ea04ee5535700a2ed92b2b1d15,p4907a34ca2fd41df604a8720aecb6198
p360bba0443d0d590a3db6eb146f3fa88,p2f0eb1475afea1f1c57753e019c23cf4
p360bba0443d0d590a3db6eb146f3fa88,p78abaa156ce3f32a329de4ec1e283239
p360bba0443d0d590a3db6eb146f3fa88,p80cb1e7aee429b63e02a4ade79644a95
pdf3bea772fb6afd6a4b3321c2829b369,pb3e4c204cfa3ca97a4b60bbf973d0ead
p360bba0443d0d590a3db6eb146f3fa88,p95fd03e4829808ca21f8e56c091eeb24
pdf3bea772fb6afd6a4b3321c2829b369,p2a04020c63aa31b4c8f538006458c2ea
p42a2f2ea04ee5535700a2ed92b2b1d15,p649ee46ba118cccc74bae44b51e60438
pdf3bea772fb6afd6a4b3321c2829b369,pd1ca875058e9ac0388a43ed0a5a51e4c
pdf3bea772fb6afd6a4b3321c2829b369,pa78bd9af4620b7894b4a97bc95389cf0
p1ba2a2b549c55709a53ffd050338bcd6,p1c8bad2b3fa554fbb72d687663fdecba
p1ba2a2b549c55709a53ffd050338bcd6,p6498f707f11c4fdc4d9955d34a16b039
p1ba2a2b549c55709a53ffd050338bcd6,pac612e83f2ec5f2725ee8f4a6d0082a0
p1ba2a2b549c55709a53ffd050338bcd6,p50bfab22fef411bf19f098ec19008409
pf6cd404e9d890742b2a32f2766c561e5,p7cf964aa0967ab7e133210807d07f057
pf6cd404e9d890742b2a32f2766c561e5,p09c60df3bf8abf60d050a2c602427e95
p015789ef43f01b4dc944c78a909de89c,p71543eeb5a7eb0e3d69f16f4172f5142
pdf3bea772fb6afd6a4b3321c2829b369,p6ba148b219bd5f99863af299d9129c08
p015789ef43f01b4dc944c78a909de89c,p8143b542080664de10d38b5bbaf9f45a
pdf3bea772fb6afd6a4b3321c2829b369,p87e36eff30d0250eb6e54a7908edb84a
pdf3bea772fb6afd6a4b3321c2829b369,p3dc6b5eb09e4a6f86aa9599a0d3f30f9
p5aa74de939e0be2bf3f207f790ec8c4e,pdeb6ad659075bf1274601f08aa13456b
p5aa74de939e0be2bf3f207f790ec8c4e,p1fe2c1cfaf156e5fc8da7628838e0d63
p5aa74de939e0be2bf3f207f790ec8c4e,p2d1bc36beff23dca6d2a18e456f3d4dc
p5aa74de939e0be2bf3f207f790ec8c4e,paccc9bdb9b3ecd5a7884a85a4f6abbdb
p5aa74de939e0be2bf3f207f790ec8c4e,p531572537cf4d3b337350c5b534f3707
p5aa74de939e0be2bf3f207f790ec8c4e,p8dc040054ac03feeece976e70ecbf165
p5aa74de939e0be2bf3f207f790ec8c4e,p154c896eb70f7744493e44d116a45c7c
p5aa74de939e0be2bf3f207f790ec8c4e,p9571b28902d84b8e382c6fbc3b01cabd
p5aa74de939e0be2bf3f207f790ec8c4e,pf4e5e0b47a8a87153300ae6372979066
pdf3bea772fb6afd6a4b3321c2829b369,pc14537df3ca26186b5704d8c5706942c
pdf3bea772fb6afd6a4b3321c2829b369,p339efe37399a80355235ffcd8d258665
pdf3bea772fb6afd6a4b3321c2829b369,pec7dd35341b745ede863e907797be180
pdf3bea772fb6afd6a4b3321c2829b369,p1c24a9a8027f66b8cb372a881035bdf4
p98c2c99d8ac602d0df053c9de8b39c3e,p6569922c368eee9d5ab1a98086ba9e9b
pdf3bea772fb6afd6a4b3321c2829b369,p84e29cf9475da3df58b5f30a9d99f5e0
p98c2c99d8ac602d0df053c9de8b39c3e,pcd4698397225c67f523312c3342549dd
p11e0eed8d3696c0a632f822df385ab3c,p55179b5719bb0c8a7a326adf8d2f5f13
p11e0eed8d3696c0a632f822df385ab3c,p6429a27e447fb59626f8a60ec5aedce1
p11e0eed8d3696c0a632f822df385ab3c,paf055b8140c7f92fc04550c48a3de718
p11e0eed8d3696c0a632f822df385ab3c,p048f7de14f0591a4107a9550847dc038
p11e0eed8d3696c0a632f822df385ab3c,p7221ee93be4ea7f3b2cd8053926df45c
pdf3bea772fb6afd6a4b3321c2829b369,p6f086f903ea6d4924480e7a715445529
